55267.9583   2.24e-10  3.10e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55268.9555   3.62e-10  4.00e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55269.9498   2.39e-10  2.48e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55272.9413   1.75e-10  2.45e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55273.9299   1.02e-10  2.82e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55275.9882   1.74e-10  1.92e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55277.0630   1.36e-10  1.22e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55287.9268   1.32e-10  2.17e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55288.9591   1.24e-10  1.31e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55291.0485   1.21e-10  1.79e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55292.0454   1.93e-10  2.49e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55293.0423   1.21e-10  1.88e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55294.0269   8.78e-11  2.69e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55297.0317   5.26e-11  1.30e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55298.0285   5.76e-11  1.38e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55303.9743   2.08e-10  1.53e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55319.8889   1.95e-10  7.24e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55320.8899   1.51e-10  2.15e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55321.9084   1.65e-10  2.26e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55330.8993   2.17e-10  4.19e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55331.9258   1.15e-10  1.04e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55332.9053   2.85e-10  2.52e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55334.9115   2.41e-10  3.52e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55345.9062   2.23e-10  3.03e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55346.9212   1.05e-10  1.04e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55347.9081   4.77e-11  1.40e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55349.9012   4.96e-11  1.03e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55350.9017   2.44e-11  8.76e-12  >0.2TeV     MAGIC       ph/cm^2/s^1
55351.9161   4.42e-11  6.60e-12  >0.2TeV     MAGIC       ph/cm^2/s^1
55352.9016   6.20e-11  1.23e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55353.9032   5.72e-11  1.24e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55354.9099   3.04e-11  1.04e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55355.9032   7.27e-11  1.26e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55356.9189   4.54e-11  6.43e-12  >0.2TeV     MAGIC       ph/cm^2/s^1
55357.8953   7.62e-11  2.34e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55358.9041   3.76e-11  1.01e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55359.9054   2.98e-11  1.05e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
